@relation TestInstances

@attribute room {wc,307,gang}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric
@attribute mean numeric
@attribute rssVariance0 numeric
@attribute rssVariance1 numeric
@attribute rssVariance2 numeric
@attribute rssVariance3 numeric
@attribute rssVariance4 numeric
@attribute rssVariance5 numeric
@attribute rssVariance6 numeric
@attribute rssVariance7 numeric

@data
wc,18.4,-38.4,5,8,0,0,0,0,0,0,1.625,-3.375,-6.375,1.625,1.625,1.625,1.625,1.625,1.625
wc,16.9,-38.7,5,8,0,0,0,0,0,0,1.625,-3.375,-6.375,1.625,1.625,1.625,1.625,1.625,1.625
wc,16.8,-38.4,5,8,0,0,0,0,0,0,1.625,-3.375,-6.375,1.625,1.625,1.625,1.625,1.625,1.625
wc,17,-37.9,5,8,0,0,0,0,0,0,1.625,-3.375,-6.375,1.625,1.625,1.625,1.625,1.625,1.625
wc,17,-37.9,0,13,8,8,8,8,8,8,7.625,7.625,-5.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375
wc,18.3,-37,0,13,8,8,8,8,8,8,7.625,7.625,-5.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375
wc,19.3,-37.2,0,13,8,8,8,8,8,8,7.625,7.625,-5.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375
wc,21.2,-36.3,0,13,8,8,8,8,8,8,7.625,7.625,-5.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375
wc,22.8,-35.7,1,5,0,0,0,0,0,0,0.75,-0.25,-4.25,0.75,0.75,0.75,0.75,0.75,0.75
wc,24.6,-34.4,1,5,0,0,0,0,0,0,0.75,-0.25,-4.25,0.75,0.75,0.75,0.75,0.75,0.75
wc,25.9,-33.8,1,5,0,0,0,0,0,0,0.75,-0.25,-4.25,0.75,0.75,0.75,0.75,0.75,0.75
wc,24.2,-34.3,1,5,0,0,0,0,0,0,0.75,-0.25,-4.25,0.75,0.75,0.75,0.75,0.75,0.75
wc,24.2,-34.3,0,8,1,1,1,1,21,21,6.75,6.75,-1.25,5.75,5.75,5.75,5.75,-14.25,-14.25
wc,22,-34.6,0,8,1,1,1,1,21,21,6.75,6.75,-1.25,5.75,5.75,5.75,5.75,-14.25,-14.25
wc,19.2,-34.5,0,8,1,1,1,1,21,21,6.75,6.75,-1.25,5.75,5.75,5.75,5.75,-14.25,-14.25
wc,15.9,-35.3,0,8,1,1,1,1,21,21,6.75,6.75,-1.25,5.75,5.75,5.75,5.75,-14.25,-14.25
wc,15.9,-35.3,1,6,0,0,0,0,20,20,5.875,4.875,-0.125,5.875,5.875,5.875,5.875,-14.125,-14.125
wc,13.3,-36.2,1,6,0,0,0,0,20,20,5.875,4.875,-0.125,5.875,5.875,5.875,5.875,-14.125,-14.125
wc,13.5,-36.5,1,6,0,0,0,0,20,20,5.875,4.875,-0.125,5.875,5.875,5.875,5.875,-14.125,-14.125
wc,14.4,-36.8,1,6,0,0,0,0,20,20,5.875,4.875,-0.125,5.875,5.875,5.875,5.875,-14.125,-14.125
wc,17.4,-36.6,1,6,0,0,0,0,20,20,5.875,4.875,-0.125,5.875,5.875,5.875,5.875,-14.125,-14.125
wc,17.4,-36.6,2,18,0,0,0,0,21,21,7.75,5.75,-10.25,7.75,7.75,7.75,7.75,-13.25,-13.25
wc,19.6,-36.7,2,18,0,0,0,0,21,21,7.75,5.75,-10.25,7.75,7.75,7.75,7.75,-13.25,-13.25
wc,20.9,-36.4,2,18,0,0,0,0,21,21,7.75,5.75,-10.25,7.75,7.75,7.75,7.75,-13.25,-13.25
wc,21.3,-36.5,2,18,0,0,0,0,21,21,7.75,5.75,-10.25,7.75,7.75,7.75,7.75,-13.25,-13.25
wc,21.1,-36.5,10,11,0,0,0,0,27,27,9.375,-0.625,-1.625,9.375,9.375,9.375,9.375,-17.625,-17.625
wc,19.6,-36.3,10,11,0,0,0,0,27,27,9.375,-0.625,-1.625,9.375,9.375,9.375,9.375,-17.625,-17.625
wc,18.7,-35.9,10,11,0,0,0,0,27,27,9.375,-0.625,-1.625,9.375,9.375,9.375,9.375,-17.625,-17.625
wc,17.4,-36.4,10,11,0,0,0,0,27,27,9.375,-0.625,-1.625,9.375,9.375,9.375,9.375,-17.625,-17.625
wc,17.4,-36.4,0,12,1,1,1,1,24,25,8.125,8.125,-3.875,7.125,7.125,7.125,7.125,-15.875,-16.875
wc,15.6,-37.2,0,12,1,1,1,1,24,25,8.125,8.125,-3.875,7.125,7.125,7.125,7.125,-15.875,-16.875
wc,15.1,-37,0,12,1,1,1,1,24,25,8.125,8.125,-3.875,7.125,7.125,7.125,7.125,-15.875,-16.875
wc,15.2,-36.9,0,12,1,1,1,1,24,25,8.125,8.125,-3.875,7.125,7.125,7.125,7.125,-15.875,-16.875
wc,16.4,-36.9,0,8,9,9,9,9,24,25,11.625,11.625,3.625,2.625,2.625,2.625,2.625,-12.375,-13.375
wc,17.9,-36.9,0,8,9,9,9,9,24,25,11.625,11.625,3.625,2.625,2.625,2.625,2.625,-12.375,-13.375
wc,19.5,-36.6,0,8,9,9,9,9,24,25,11.625,11.625,3.625,2.625,2.625,2.625,2.625,-12.375,-13.375
wc,21.3,-36,0,6,2,2,2,2,2,25,5.125,5.125,-0.875,3.125,3.125,3.125,3.125,3.125,-19.875
wc,21.5,-35.7,0,6,2,2,2,2,2,25,5.125,5.125,-0.875,3.125,3.125,3.125,3.125,3.125,-19.875
wc,21.4,-35,0,6,2,2,2,2,2,25,5.125,5.125,-0.875,3.125,3.125,3.125,3.125,3.125,-19.875
wc,20.9,-34.6,0,6,2,2,2,2,2,25,5.125,5.125,-0.875,3.125,3.125,3.125,3.125,3.125,-19.875
wc,20.9,-34.6,1,12,0,0,0,0,0,23,4.5,3.5,-7.5,4.5,4.5,4.5,4.5,4.5,-18.5
wc,18.5,-34.6,1,12,0,0,0,0,0,23,4.5,3.5,-7.5,4.5,4.5,4.5,4.5,4.5,-18.5
wc,16.7,-34.6,1,12,0,0,0,0,0,23,4.5,3.5,-7.5,4.5,4.5,4.5,4.5,4.5,-18.5
wc,13.6,-34.6,1,12,0,0,0,0,0,23,4.5,3.5,-7.5,4.5,4.5,4.5,4.5,4.5,-18.5
wc,9.4,-35.3,1,12,0,0,0,0,0,23,4.5,3.5,-7.5,4.5,4.5,4.5,4.5,4.5,-18.5
wc,9.4,-35.3,6,10,0,0,0,0,0,23,4.875,-1.125,-5.125,4.875,4.875,4.875,4.875,4.875,-18.125
wc,8.4,-35.3,6,10,0,0,0,0,0,23,4.875,-1.125,-5.125,4.875,4.875,4.875,4.875,4.875,-18.125
wc,8.9,-35.2,6,10,0,0,0,0,0,23,4.875,-1.125,-5.125,4.875,4.875,4.875,4.875,4.875,-18.125
wc,10.1,-35.3,6,10,0,0,0,0,0,23,4.875,-1.125,-5.125,4.875,4.875,4.875,4.875,4.875,-18.125
wc,12.1,-34.5,5,10,0,0,0,0,19,19,6.625,1.625,-3.375,6.625,6.625,6.625,6.625,-12.375,-12.375
wc,14.4,-34.8,5,10,0,0,0,0,19,19,6.625,1.625,-3.375,6.625,6.625,6.625,6.625,-12.375,-12.375
wc,17.1,-35,5,10,0,0,0,0,19,19,6.625,1.625,-3.375,6.625,6.625,6.625,6.625,-12.375,-12.375
wc,18.6,-35.2,5,10,0,0,0,0,19,19,6.625,1.625,-3.375,6.625,6.625,6.625,6.625,-12.375,-12.375
wc,18.6,-35.2,14,15,0,0,0,0,24,14,8.375,-5.625,-6.625,8.375,8.375,8.375,8.375,-15.625,-5.625
wc,19.4,-35.4,14,15,0,0,0,0,24,14,8.375,-5.625,-6.625,8.375,8.375,8.375,8.375,-15.625,-5.625
wc,19,-35.5,14,15,0,0,0,0,24,14,8.375,-5.625,-6.625,8.375,8.375,8.375,8.375,-15.625,-5.625
wc,18.4,-35.1,14,15,0,0,0,0,24,14,8.375,-5.625,-6.625,8.375,8.375,8.375,8.375,-15.625,-5.625
wc,17.3,-35.5,11,14,0,0,0,0,20,14,7.375,-3.625,-6.625,7.375,7.375,7.375,7.375,-12.625,-6.625
wc,16.4,-35.3,11,14,0,0,0,0,20,14,7.375,-3.625,-6.625,7.375,7.375,7.375,7.375,-12.625,-6.625
wc,16.5,-34.3,11,14,0,0,0,0,20,14,7.375,-3.625,-6.625,7.375,7.375,7.375,7.375,-12.625,-6.625
wc,15.5,-33.9,9,18,0,0,0,0,20,14,7.625,-1.375,-10.375,7.625,7.625,7.625,7.625,-12.375,-6.375
wc,15.6,-33.6,9,18,0,0,0,0,20,14,7.625,-1.375,-10.375,7.625,7.625,7.625,7.625,-12.375,-6.375
wc,15.7,-33.2,9,18,0,0,0,0,20,14,7.625,-1.375,-10.375,7.625,7.625,7.625,7.625,-12.375,-6.375
wc,16.8,-32.3,9,18,0,0,0,0,20,14,7.625,-1.375,-10.375,7.625,7.625,7.625,7.625,-12.375,-6.375
wc,16.8,-32.3,4,14,0,0,0,0,18,22,7.25,3.25,-6.75,7.25,7.25,7.25,7.25,-10.75,-14.75
wc,17.6,-30.7,4,14,0,0,0,0,18,22,7.25,3.25,-6.75,7.25,7.25,7.25,7.25,-10.75,-14.75
wc,19.5,-28.5,4,14,0,0,0,0,18,22,7.25,3.25,-6.75,7.25,7.25,7.25,7.25,-10.75,-14.75
wc,19.9,-26.6,4,14,0,0,0,0,18,22,7.25,3.25,-6.75,7.25,7.25,7.25,7.25,-10.75,-14.75
wc,19.9,-26.6,4,11,0,0,0,0,18,22,6.875,2.875,-4.125,6.875,6.875,6.875,6.875,-11.125,-15.125
wc,21.3,-25.2,4,11,0,0,0,0,18,22,6.875,2.875,-4.125,6.875,6.875,6.875,6.875,-11.125,-15.125
wc,22.1,-25.4,4,11,0,0,0,0,18,22,6.875,2.875,-4.125,6.875,6.875,6.875,6.875,-11.125,-15.125
wc,20.3,-26.7,4,11,0,0,0,0,18,22,6.875,2.875,-4.125,6.875,6.875,6.875,6.875,-11.125,-15.125
wc,17.7,-28.1,4,11,0,0,0,0,18,22,6.875,2.875,-4.125,6.875,6.875,6.875,6.875,-11.125,-15.125
wc,13.1,-29.4,10,9,0,0,0,0,15,19,6.625,-3.375,-2.375,6.625,6.625,6.625,6.625,-8.375,-12.375
